id,type,category,front,reading,meaning_ko,meaning_en,example,example_reading,example_ko,level,tags,source,added_by,last_review,interval,ease,tier,order_in_cat
b8_0090,kanji,B8,不登校,ふとうこう,등교 거부,school refusal,不登校の生徒が増えています。,ふとうこうのせいとがふえています。,등교 거부 학생이 늘고 있습니다.,N3,"学校・学園,場面別",기본제공,system,,,,paid,90
b8_0091,kanji,B8,転校,てんこう,전학,transferring schools,来月別の学校に転校します。,らいげつべつのがっこうにてんこうします。,다음 달에 다른 학교로 전학갑니다.,N3,"学校・学園,場面別",기본제공,system,,,,paid,91
b8_0092,kanji,B8,入試,にゅうし,입시,entrance exam,入試の準備を始めます。,にゅうしのじゅんびをはじめます。,입시 준비를 시작합니다.,N3,"学校・学園,場面別",기본제공,system,,,,paid,92
b8_0093,kanji,B8,願書,がんしょ,원서,application form,大学に願書を提出します。,だいがくにがんしょをていしゅつします。,대학에 원서를 제출합니다.,N3,"学校・学園,場面別",기본제공,system,,,,paid,93
b8_0094,kanji,B8,教壇,きょうだん,교단,teacher's platform,先生が教壇に立ちます。,せんせいがきょうだんにたちます。,선생님이 교단에 섭니다.,N3,"学校・学園,場面別",기본제공,system,,,,paid,94
b8_0095,kanji,B8,卒論,そつろん,졸업 논문,graduation thesis,卒論のテーマを決めました。,そつろんのテーマをきめました。,졸업 논문 주제를 정했습니다.,N3,"学校・学園,場面別",기본제공,system,,,,paid,95
b8_0096,kanji,B8,質問,しつもん,질문,question,分からない時は質問します。,わからないときはしつもんします。,모를 때는 질문합니다.,N5,"学校・学園,場面別",기본제공,system,,,,paid,96
b8_0097,kanji,B8,問題,もんだい,문제,problem,この問題は少し難しいです。,このもんだいはすこしむずかしいです。,이 문제는 조금 어렵습니다.,N4,"学校・学園,場面別",기본제공,system,,,,paid,97
b8_0098,kanji,B8,勉強,べんきょう,공부,study,図書館で試験の勉強をします。,としょかんでしけんのべんきょうをします。,도서관에서 시험 공부를 합니다.,N5,"学校・学園,場面別",기본제공,system,,,,paid,98
b8_0099,kanji,B8,単語,たんご,단어,vocabulary word,毎日新しい単語を覚えます。,まいにちあたらしいたんごをおぼえます。,매일 새 단어를 외웁니다.,N4,"学校・学園,場面別",기본제공,system,,,,paid,99
b8_0100,kanji,B8,辞書,じしょ,사전,dictionary,辞書で言葉の意味を調べます。,じしょでことばのいみをしらべます。,사전으로 단어의 뜻을 찾습니다.,N4,"学校・学園,場面別",기본제공,system,,,,paid,100
b9_0001,kanji,B9,漫画,まんが,만화,manga,この漫画は面白いです。,このまんがはおもしろいです。,이 만화는 재미있습니다.,N5,"アニメ・漫画,場面別",기본제공,system,,,,paid,1
b9_0002,kanji,B9,アニメ,アニメ,애니메이션,anime,毎週アニメを見ます。,まいしゅうアニメをみます。,매주 애니메이션을 봅니다.,N5,"アニメ・漫画,場面別",기본제공,system,,,,paid,2
b9_0003,kanji,B9,主人公,しゅじんこう,주인공,protagonist,この物語の主人公は少年です。,このものがたりのしゅじんこうはしょうねんです。,이 이야기의 주인공은 소년입니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,3
b9_0004,kanji,B9,登場人物,とうじょうじんぶつ,등장인물,characters,登場人物が多い作品です。,とうじょうじんぶつがおおいさくひんです。,등장인물이 많은 작품입니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,4
b9_0005,kanji,B9,悪役,あくやく,악역,villain,彼はいつも悪役を演じます。,かれはいつもあくやくをえんじます。,그는 항상 악역을 연기합니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,5
b9_0006,kanji,B9,声優,せいゆう,성우,voice actor,好きな声優のイベントに行きます。,すきなせいゆうのイベントにいきます。,좋아하는 성우의 이벤트에 갑니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,6
b9_0007,kanji,B9,作者,さくしゃ,작가,author,この漫画の作者は有名です。,このまんがのさくしゃはゆうめいです。,이 만화의 작가는 유명합니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,7
b9_0008,kanji,B9,連載,れんさい,연재,serialization,この作品は連載中です。,このさくひんはれんさいちゅうです。,이 작품은 연재 중입니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,8
b9_0009,kanji,B9,単行本,たんこうぼん,단행본,tankoubon volume,単行本を全巻買いました。,たんこうぼんをぜんかんかいました。,단행본을 전권 샀습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,9
b9_0010,kanji,B9,巻,かん,권,volume,最新の巻を読みました。,さいしんのかんをよみました。,최신 권을 읽었습니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,10
b9_0011,kanji,B9,話,はなし,이야기,story,この話はとても感動的です。,このはなしはとてもかんどうてきです。,이 이야기는 매우 감동적입니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,11
b9_0012,kanji,B9,放送,ほうそう,방송,broadcast,番組は夜に放送されます。,ばんぐみはよるにほうそうされます。,프로그램은 밤에 방송됩니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,12
b9_0013,kanji,B9,字幕,じまく,자막,subtitles,字幕をつけて映画を見ます。,じまくをつけてえいがをみます。,자막을 켜고 영화를 봅니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,13
b9_0014,kanji,B9,吹き替え,ふきかえ,더빙,dubbing,吹き替え版で見ました。,ふきかえばんでみました。,더빙판으로 봤습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,14
b9_0015,kanji,B9,原作,げんさく,원작,original work,映画は原作と少し違います。,えいがはげんさくとすこしちがいます。,영화는 원작과 조금 다릅니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,15
b9_0016,kanji,B9,実写化,じっしゃか,실사화,live-action adaptation,この漫画が実写化されます。,このまんががじっしゃかされます。,이 만화가 실사화됩니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,16
b9_0017,kanji,B9,続編,ぞくへん,속편,sequel,続編が来年公開されます。,ぞくへんがらいねんこうかいされます。,속편이 내년에 공개됩니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,17
b9_0018,kanji,B9,最終回,さいしゅうかい,최종화,final episode,ついに最終回を迎えました。,ついにさいしゅうかいをむかえました。,드디어 최종화를 맞이했습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,18
b9_0019,kanji,B9,名場面,めいばめん,명장면,famous scene,この作品には名場面が多いです。,このさくひんにはめいばめんがおおいです。,이 작품에는 명장면이 많습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,19
b9_0020,kanji,B9,必殺技,ひっさつわざ,필살기,finishing move,主人公が必殺技を使いました。,しゅじんこうがひっさつわざをつかいました。,주인공이 필살기를 썼습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,20
b9_0021,kanji,B9,変身,へんしん,변신,transformation,ヒーローが変身しました。,ヒーローがへんしんしました。,히어로가 변신했습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,21
b9_0022,kanji,B9,魔法,まほう,마법,magic,彼女は魔法が使えます。,かのじょはまほうがつかえます。,그녀는 마법을 쓸 수 있습니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,22
b9_0023,kanji,B9,勇者,ゆうしゃ,용사,hero,勇者が魔王を倒します。,ゆうしゃがまおうをたおします。,용사가 마왕을 물리칩니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,23
b9_0024,kanji,B9,魔王,まおう,마왕,demon king,魔王が世界を支配しました。,まおうがせかいをしはいしました。,마왕이 세계를 지배했습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,24
b9_0025,kanji,B9,仲間,なかま,동료,comrade,仲間と一緒に冒険します。,なかまといっしょにぼうけんします。,동료와 함께 모험합니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,25
b9_0026,kanji,B9,敵,てき,적,enemy,強い敵が現れました。,つよいてきがあらわれました。,강한 적이 나타났습니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,26
b9_0027,kanji,B9,戦い,たたかい,싸움,battle,長い戦いが始まりました。,ながいたたかいがはじまりました。,긴 싸움이 시작되었습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,27
b9_0028,kanji,B9,冒険,ぼうけん,모험,adventure,彼らは冒険の旅に出ました。,かれらはぼうけんのたびにでました。,그들은 모험의 여행을 떠났습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,28
b9_0029,kanji,B9,世界観,せかいかん,세계관,worldview,この作品は世界観が独特です。,このさくひんはせかいかんがどくとくです。,이 작품은 세계관이 독특합니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,29
b9_0030,kanji,B9,設定,せってい,설정,setting,キャラクターの設定が細かいです。,キャラクターのせっていがこまかいです。,캐릭터의 설정이 세밀합니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,30
b9_0031,kanji,B9,伏線,ふくせん,복선,foreshadowing,この場面には伏線があります。,このばめんにはふくせんがあります。,이 장면에는 복선이 있습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,31
b9_0032,kanji,B9,ネタバレ,ネタバレ,스포일러,spoiler,ネタバレは絶対にやめてください。,ネタバレはぜったいにやめてください。,스포일러는 절대 하지 마세요.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,32
b9_0033,kanji,B9,推し,おし,최애,favorite,私の推しはこのキャラです。,わたしのおしはこのキャラです。,제 최애는 이 캐릭터입니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,33
b9_0034,kanji,B9,オタク,オタク,오타쿠,otaku,彼はアニメオタクです。,かれはアニメオタクです。,그는 애니메이션 오타쿠입니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,34
b9_0035,kanji,B9,同人,どうじん,동인,doujin,同人誌を即売会で買いました。,どうじんしをそくばいかいでかいました。,동인지를 즉매회에서 샀습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,35
b9_0036,kanji,B9,コスプレ,コスプレ,코스프레,cosplay,好きなキャラのコスプレをします。,すきなキャラのコスプレをします。,좋아하는 캐릭터의 코스프레를 합니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,36
b9_0037,kanji,B9,フィギュア,フィギュア,피규어,figure,限定フィギュアを集めています。,げんていフィギュアをあつめています。,한정 피규어를 모으고 있습니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,37
b9_0038,kanji,B9,グッズ,グッズ,굿즈,goods,アニメのグッズを買いました。,アニメのグッズをかいました。,애니메이션 굿즈를 샀습니다.,N4,"アニメ・漫画,場面別",기본제공,system,,,,paid,38
b9_0039,kanji,B9,聖地巡礼,せいちじゅんれい,성지순례,pilgrimage,アニメの聖地巡礼に行きました。,アニメのせいちじゅんれいにいきました。,애니메이션 성지순례를 갔습니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,39
b9_0040,kanji,B9,二次元,にじげん,이차원,2D,二次元のキャラが大好きです。,にじげんのキャラがだいすきです。,이차원 캐릭터를 정말 좋아합니다.,N3,"アニメ・漫画,場面別",기본제공,system,,,,paid,40
